,Título,Ubicación,Descripción,Servicios,Sueldo,Timestamp,Url
37,Financial Crime Ops Senior Analyst Madrid,Madrid,"An established industry player is seeking a Financial Crime Ops Senior Analyst to join their dynamic team in Madrid. This role is pivotal in supporting the Compliance function, focusing on AML and CFT procedures. You will engage with various departments, ensuring adherence to regulations while monitoring transactions to mitigate risks. Ideal candidates will possess strong analytical skills, a relevant degree, and experience in financial institutions. Join a vibrant workplace that values your contributions and offers opportunities for growth and impact in the financial sector.","['Health and well-being benefitsAutonomy in workOpportunity for impactDynamic work environment', ' AML regulation knowledge KYC/CDD procedures Analytical skills Organizational skills Communication skills MS365 software package Ability to work under pressure Experience in financial firms', ' University degree in Law Degree in Economics or Political Sciences']","EUR 50,000 - 70,000",2024-10-31 11:16:23.035500,https://jobleads.com/job/e5913e3e0941974e9d1b55bebcdec554e
38,BUSINESS ANALYST,Madrid,Sin descripción,[],"EUR 50,000 - 70,000",2024-10-31 11:16:23.775607,https://jobleads.com/job/e25339ea1a54122de93ad632da430abcf
39,Senior Payroll Transformation Business Analyst (m/f/d),Madrid,"Join a forward-thinking company as a Senior Payroll Transformation Business Analyst, where you will lead the execution of a global payroll strategy. This role emphasizes collaboration with HR and local teams to innovate payroll processes, ensuring alignment with global standards while meeting localized needs. You'll be at the forefront of implementing enhancements, optimizing user experiences, and driving continuous improvement across payroll systems. If you thrive in dynamic environments and are passionate about making a difference through effective payroll solutions, this is an exciting opportunity for you to shine and grow your career.","[' Payroll Processes Analytical Skills Project Management Microsoft Tools HCM Systems (Workday) Team Collaboration Fluent English Multiple Payroll Vendor Systems ServiceNow (Ticketing System)', ' Bachelor’s Degree Equivalent Business Experience', ' Payroll Systems HCM Systems Ticketing Systems']","EUR 70,000 - 90,000",2024-10-31 11:16:24.566177,https://jobleads.com/job/e9037a8f51e435f415eb7cb607bf17633
40,Senior Analyst Business Intelligence - OM103,Madrid,"An established industry player is seeking a Senior Analyst in Business Intelligence to join their innovative team in Madrid. This role is pivotal in driving business strategy through insightful data analysis and collaboration with cross-functional teams. You will lead projects that enhance product offerings and optimize services in the MedTech sector. This opportunity not only allows you to apply your analytical skills but also to contribute significantly to the future of healthcare. If you're passionate about using data to influence strategic decisions and improve healthcare outcomes, this role is perfect for you.","['Health care plansFlexible working hoursProfessional development opportunitiesEmployee wellness programs', ' Data Analysis Business Strategy Development Market Research Cross-Functional Teamwork Reporting & Presentations', "" Bachelor's Degree in Business or related field Master's Degree (preferred)"", ' Business Intelligence Tools Data Visualization Software']","EUR 50,000 - 70,000",2024-10-31 11:16:25.607937,https://jobleads.com/job/e8a836a4d9c600d75a8a260e3a12710a9
41,Soc Analyst | (JH-905),Madrid,"Join a leading cyber security specialist as a Level 2 CyberSOC Analyst, where your analytical skills will be pivotal in identifying and mitigating threats. This role offers the opportunity to work with a talented team, utilizing various threat intelligence streams to enhance security measures for clients. You'll engage in proactive client services, conduct thorough investigations, and contribute to a dynamic environment focused on safeguarding against cyber threats. If you are passionate about cyber security and eager to make a significant impact, this is the perfect opportunity for you.","[' Information Security Threat Intelligence Malware Analysis Incident Response Log Analysis', "" Bachelor's Degree in Cyber Security or related field"", ' Security Information and Event Management (SIEM) Threat Detection Tools']","EUR 50,000 - 70,000",2024-10-31 11:16:26.358902,https://jobleads.com/job/e6f5a392823816808f30a40a354b397ab
42,ESG Analyst,Madrid,"Una empresa innovadora busca un analista ESG apasionado por la sostenibilidad y el impacto social. En esta función, tendrás la oportunidad de contribuir a la historia de equidad ESG de la empresa, gestionando proyectos que involucren a partes interesadas externas. Serás responsable de preparar contenido relevante para informes y coordinar reuniones con inversores, fomentando relaciones clave para aumentar la inversión en sostenibilidad. Si tienes habilidades analíticas y un fuerte interés en las tendencias ESG, esta es tu oportunidad para marcar la diferencia en un entorno dinámico y colaborativo.","[' Fluidez en inglés Habilidades analíticas Gestión de proyectos Comunicación efectiva Pensamiento crítico', ' Máster en disciplina relacionada MBA', ' CRM']","EUR 50,000 - 70,000",2024-10-31 11:16:26.968397,https://jobleads.com/job/ed5f4ca85b3e848060680111da8033f25
43,"(PGH-653) | Business Analyst Con Murex, 100% En Remoto",Madrid,"Una empresa innovadora busca un Business Analyst con experiencia en Murex para un emocionante rol remoto. Esta posición ofrece la oportunidad de trabajar en proyectos desafiantes dentro del sector financiero, asegurando la entrega de software de alta calidad y colaborando estrechamente con equipos técnicos. Si tienes habilidades en Python y estás listo para asumir nuevos retos, esta es tu oportunidad de unirte a un equipo en crecimiento y participar en proyectos que marcan la diferencia. ¡No te lo pierdas!","['Trabajo 100% remotoParticipación en proyectos innovadores', ' Murex Python Linux SQL NoSQL (MongoDB)']","EUR 50,000 - 70,000",2024-10-31 11:16:27.650627,https://jobleads.com/job/ea5e9af2c9976db7dd2ff27b17565b634
44,"EMEA Sales Strategy and Operations Analyst, EMEA ISV Sales Strategy and Operations",Madrid,"Join a dynamic team as an EMEA Sales Strategy and Operations Analyst, where your analytical skills will drive sales productivity and strategic initiatives. In this role, you will collaborate with sales leaders and operations teams to enhance processes, analyze large datasets, and develop actionable insights that support cloud adoption strategies. This position offers the opportunity to work with innovative tools and make a significant impact on the sales organization. If you're passionate about data and process optimization, this is your chance to shine in a forward-thinking company that values your contributions and fosters growth.","[' Data Analysis Sales Strategy SQL Microsoft Excel CRM Systems Salesforce Business Intelligence Tools', "" Bachelor's Degree"", ' Salesforce Tableau Quicksight']","EUR 50,000 - 70,000",2024-10-31 11:16:28.332873,https://jobleads.com/job/e5cca03c88202d482494ca271a1aeb1e1
45,ESG Analyst,Madrid,"Join a forward-thinking company that is dedicated to sustainability and social impact! As an ESG Analyst, you will play a crucial role in enhancing the ESG equity story and engaging with the investment community. This position offers a unique opportunity to work closely with various stakeholders, including investors, NGOs, and regulatory bodies, to ensure that the company's ESG achievements are effectively communicated. If you are analytical, passionate about ESG trends, and eager to make a difference, this role could be your perfect fit. Be part of a dynamic team that values innovation and collaboration in addressing pressing global challenges.","[' Fluency in English Analytical skills Project management Communication skills Organisational skills Critical thinking Spanish Portuguese German', ' Masters in a related discipline MBA Environmental management qualifications']","EUR 50,000 - 70,000",2024-10-31 11:16:29.112994,https://jobleads.com/job/e0f806c60c479780043cde0ae345111ad
46,[X-248] | UWC Financial Analyst,Madrid,"Join a forward-thinking company as a Financial Analyst, where your analytical skills will help drive informed decisions in the Underwriting Centre. This role involves analyzing financial data, creating impactful reports, and collaborating with various teams to ensure data integrity and performance monitoring. With a strong emphasis on integrity and teamwork, this established industry player offers a supportive environment where your contributions will be valued. Enjoy a generous vacation policy, flexible working options, and a comprehensive benefits package that prioritizes your well-being and professional development. If you are detail-oriented and passionate about finance, this is the perfect opportunity for you.","['30+ days of vacationFlexible working from homePrivate medical insuranceLife and accident insuranceMeal allowancePension planStock purchase planGympassEmployee assistance programComprehensive Learning & Development offer', ' Excel Data Analytics Presentation Skills Communication Skills Detail Oriented Team Player', ' Degree in Finance Degree in Business Administration']","EUR 50,000 - 70,000",2024-10-31 11:16:29.850834,https://jobleads.com/job/e46a121d8fcb57199746a9b84e992091f
47,CHIEF OF STAFF EUROPE ANALYST,Madrid,"Una firma innovadora está en busca de un Analista para la Oficina de Europa que influya en la toma de decisiones de la alta dirección. Este rol clave implica la preparación de informes y análisis estratégicos, así como la creación de tableros sobre indicadores clave de rendimiento. Se valoran habilidades analíticas excepcionales y la capacidad de trabajar bajo presión. En un entorno colaborativo, tendrás la oportunidad de contribuir a proyectos significativos y desarrollar relaciones sólidas en un equipo diverso. Si tienes una mentalidad crítica y disfrutas del trabajo en equipo, esta es tu oportunidad para brillar.","[' Pensamiento crítico Análisis cuantitativo y cualitativo Comunicación interpersonal Organización Resolución de problemas Trabajo en equipo Proficiencia en PowerPoint Proficiencia en Excel Proficiencia en Word Proficiencia en Outlook', ' Título universitario', ' PowerPoint Excel Word Outlook']","EUR 70,000 - 90,000",2024-10-31 11:16:30.635244,https://jobleads.com/job/efd1e5b332f8817796511bf1a72634ae3
48,Senior Analyst ESG & Sustainability,Madrid,"Join a forward-thinking team as a Senior Analyst in the ESG & Sustainability sector, where your insights will drive impactful change. This role offers the opportunity to work on diverse projects that shape sustainable business practices, engage with clients, and collaborate with a talented team dedicated to making a difference. With a focus on professional growth, you will contribute to developing strategies that enhance ESG performance for various companies. If you are passionate about sustainability and eager to make a positive impact, this position is your chance to be part of a vital movement towards a sustainable future.","['Competitive salaryPleasant work atmosphereProfessional growth opportunitiesInternational advancement opportunities', ' Sustainability knowledge Report writing Project management Client relationship management Analytical skills MS PowerPoint MS Excel Dutch language English language', "" Master's degree in Sustainability Master's degree in Finance Master's degree in Business Master's degree in Economics/Econometrics Master's degree in Engineering""]","EUR 50,000 - 70,000",2024-10-31 11:16:31.387625,https://jobleads.com/job/e532bae6a853324a960071cb36808d5ab
